sep=,
"Time","Global Solar","Generic flat plate PV Solar Altitude","Generic flat plate PV Solar Azimuth","Generic flat plate PV Angle of Incidence","Generic flat plate PV Incident Solar","Generic flat plate PV Power Output","Wind Speed","Generic 1.5 MW Power Output","Generic 1.5 MW Operating Status","AC Primary Load","AC Primary Load Served","Autosize Genset Power Output","Autosize Genset Operating Status","Autosize Genset Fuel","Generic Large Genset (size-your-own) Power Output","Generic Large Genset (size-your-own) Operating Status","Generic Large Genset (size-your-own) Fuel","Total Electrical Load Served","Renewable Penetration","Excess Electrical Production","Unmet Electrical Load","Total Renewable Power Output","Inverter Power Input","Inverter Power Output","Rectifier Power Input","Rectifier Power Output","Generic 1kWh Li-Ion Maximum Charge Power","Generic 1kWh Li-Ion Maximum Discharge Power","Generic 1kWh Li-Ion Charge Power","Generic 1kWh Li-Ion Discharge Power","Generic 1kWh Li-Ion Input Power","Generic 1kWh Li-Ion Energy Content","Generic 1kWh Li-Ion State of Charge","Generic 1kWh Li-Ion Energy Cost","Electrolyzer Input","Electrolyzer Output","Stored Hydrogen","Excess Hydrogen","AC Required Operating Capacity","DC Required Operating Capacity","AC Operating Capacity","DC Operating Capacity"
,"kW/m2","°","°","°","kW/m2","kW","m/s","kW","status","kW","kW","kW","status","kg","kW","status","L","kW","%","kW","kW","kW","kW","kW","kW","kW","kW","kW","kW","kW","kW","kWh","%","$/kWh","kW","kg/hr","kg","kg/hr","kW","kW","kW","kW"
"7/6/2007 3:00:00 PM","0.6894705","43.04583","67.09996","50.97106","0.6623657","10819.85","11.35985","121500","0","45602.39","45602.39","0","-3","0","0","0","0","45602.39","290.1599","86717.45","0","132319.8","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002192305","0","0","100","0","110912.6","8655.876","121500","722450.6"
"7/6/2007 4:00:00 PM","0.5432006","34.62154","81.21962","64.27749","0.4425531","7229.174","8.681109","111734.5","0","68930.91","68930.91","0","-3","0","0","0","0","68930.91","172.584","50032.78","0","118963.7","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002192305","0","0","100","0","131691.2","5783.339","111734.5","718859.9"
"7/6/2007 5:00:00 PM","0.4283433","25.87597","93.64121","77.95213","0.2352251","3842.438","9.965822","120579.3","0","59993.71","59993.71","0","-3","0","0","0","0","59993.71","207.3913","64428.03","0","124421.7","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002192305","0","0","100","0","126282.7","3073.951","120579.3","715473.2"
"7/6/2007 6:00:00 PM","0.3209829","17.23997","105.2643","91.76424","0.02788198","455.4565","5.490635","34724.38","0","69551.11","69551.11","0","-3","0","0","0","0","69551.11","50.58128","0","0.00000000001455192","35179.84","36659.71","34826.73","0","0","0","711630.8","0","36204.25","-36204.25","899493.2","95.92999","0.002192305","0","0","100","0","93868.41","364.3652","34724.38","712086.2"
"7/6/2007 7:00:00 PM","0.1376221","9.064541","116.7223","105.5579","0.02631363","429.8372","4.292356","16884.32","0","63197.95","63197.95","0","-3","0","0","0","0","63197.95","27.39671","0","0","17314.16","48751.19","46313.63","0","0","40226.95","675426.5","0","48321.35","-48321.35","848558.1","90.49781","0.002192305","0","0","100","0","77959.9","343.8697","16884.32","675856.4"
"7/6/2007 8:00:00 PM","0.02651905","1.684912","128.47","119.1675","0.007978978","130.3378","6.928202","69185.3","0","78959.68","78959.68","0","-3","0","0","0","0","78959.68","87.78612","0.000000000001818989","0","69315.64","10288.82","9774.379","0","0","93917.34","627105.2","0","10158.48","-10158.48","837850.1","89.35582","0.002192305","0","0","100","0","121448.3","104.2703","69185.3","627235.5"
"7/6/2007 9:00:00 PM","0","0","140.8164","90","0","0","4.91162","24990.5","0","61672.8","61672.8","0","-3","0","0","0","0","61672.8","40.5211","0","0.000000000007275958","24990.5","38612.95","36682.3","0","0","105204.5","616946.7","0","38612.95","-38612.95","797148.4","85.01504","0.002192305","0","0","100","0","80335.33","0","24990.5","616946.7"
"7/6/2007 10:00:00 PM","0","0","153.9043","90","0","0","6.236017","50893.21","0","37891.37","37891.37","0","-3","0","0","0","0","37891.37","134.3135","0","0","50893.21","0","0","13001.85","12351.76","148107.8","578333.8","12351.76","0","12351.76","808866.4","86.26474","0.002191675","0","0","100","0","67127.11","0","50893.21","578333.8"
"7/6/2007 11:00:00 PM","0","0","167.6649","90","0","0","4.698517","21621.88","0","27662.85","27662.85","0","-3","0","0","0","0","27662.85","78.16215","0","0","21621.88","6358.919","6040.974","0","0","135756.1","589450.3","0","6358.919","-6358.919","802163.5","85.54988","0.002191675","0","0","100","0","41240.07","0","21621.88","589450.3"
"7/7/2007 12:00:00 AM","0","0","-178.2368","90","0","0","4.356695","17562.35","0","5688.379","5688.379","0","-3","0","0","0","0","5688.379","308.7408","0","0","17562.35","0","0","11873.97","11280.27","142821.5","583091.4","11280.27","0","11280.27","812864.9","86.69118","0.0021911","0","0","100","0","15038.39","0","17562.35","583091.4"
"7/7/2007 1:00:00 AM","0","0","-164.1392","90","0","0","6.804897","65880.84","0","10195.07","10195.07","0","-3","0","0","0","0","10195.07","646.2029","0","0","65880.84","0","0","55685.77","52901.48","131541.2","593243.6","52901.48","0","52901.48","863051.6","92.04354","0.002188405","0","0","100","0","44155","0","65880.84","593243.6"
"7/7/2007 2:00:00 AM","0","0","-150.5148","90","0","0","4.76296","22640.57","0","11031.17","11031.17","0","-3","0","0","0","0","11031.17","205.2418","0","0","22640.57","0","0","11609.4","11028.93","78639.77","640855","11028.93","0","11028.93","873514.6","93.1594","0.002187844","0","0","100","0","23454.56","0","22640.57","640855"
"7/7/2007 3:00:00 AM","0","0","-137.6047","90","0","0","7.487406","86864.55","0","10513.8","10513.8","0","-3","0","0","0","0","10513.8","826.1954","5181.451","0","86864.55","0","0","71169.3","67610.84","67610.84","650781","67610.84","0","67610.84","937655.9","100","0.002184412","0","0","100","0","54997.46","0","86864.55","650781"
"7/7/2007 4:00:00 AM","0.02103422","3.361626","-125.4207","115.7966","0.01714781","280.1122","9.980353","120640.6","0","10274.11","10274.11","0","-3","0","0","0","0","10274.11","1176.945","110646.6","0","120920.7","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002184412","0","0","100","0","71621.8","224.0898","120640.6","711910.9"
"7/7/2007 5:00:00 AM","0.07068151","10.97738","-113.7733","102.1106","0.05725675","935.2979","8.609484","110979.7","0","12207.22","12207.22","0","-3","0","0","0","0","12207.22","916.7932","99707.77","0","111915","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002184412","0","0","100","0","68917.79","748.2383","110979.7","712566.1"
"7/7/2007 6:00:00 AM","0.1212703","19.30284","-102.3162","88.28836","0.09891393","1615.774","7.148008","76134.47","0","22045.78","22045.78","0","-3","0","0","0","0","22045.78","352.6764","55704.46","0","77750.24","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002184412","0","0","100","0","62317.59","1292.62","76134.47","713246.6"
"7/7/2007 7:00:00 AM","0.1258979","28.00227","-90.55453","74.4847","0.1057579","1727.572","4.890851","24662.19","0","24176.75","24176.75","0","-3","0","0","0","0","24176.75","109.1535","2213.014","0","26389.76","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002184412","0","0","100","0","38925.52","1382.058","24662.19","713358.4"
"7/7/2007 8:00:00 AM","0.2943953","36.71169","-77.79839","60.86391","0.2537882","4145.67","5.018131","26674.18","0","40015","40015","0","-3","0","0","0","0","40015","77.02074","0.000000000001818989","0","30819.85","14042.97","13340.82","0","0","0","711630.8","0","9897.299","-9897.299","927223.2","98.88737","0.002184412","0","0","100","0","57353.59","3316.536","26674.18","715776.4"
"7/7/2007 9:00:00 AM","0.2272214","44.96424","-63.06678","47.69415","0.1934736","3160.421","7.891228","97470.94","0","36067.01","36067.01","0","-3","0","0","0","0","36067.01","279.0122","53154.9","0","100631.4","0","0","8249.028","7836.577","10997","701733.5","10997","0","10997","937655.9","100","0.002183855","0","0","100","0","88409.18","2528.337","97470.94","704893.9"
"7/7/2007 10:00:00 AM","0.3173077","52.06575","-45.04963","35.56919","0.2757273","4504.048","8.028782","100370.1","0","36118.46","36118.46","0","-3","0","0","0","0","36118.46","290.3617","68755.71","0","104874.2","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002183855","0","0","100","0","89915.37","3603.239","100370.1","716134.8"
"7/7/2007 11:00:00 AM","0.1736074","56.96644","-22.62341","26.06457","0.1472492","2405.339","9.690695","119419.5","0","38703.75","38703.75","0","-3","0","0","0","0","38703.75","314.7625","83121.13","0","121824.9","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002183855","0","0","100","0","102283.9","1924.271","119419.5","714036.1"
"7/7/2007 12:00:00 PM","0.1884884","58.4503","3.283831","22.78558","0.1600314","2614.138","10.32985","121046","0","34946.29","34946.29","0","-3","0","0","0","0","34946.29","353.8576","88713.8","0","123660.1","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002183855","0","0","100","0","98963.89","2091.31","121046","714244.9"
"7/7/2007 1:00:00 PM","0.0788805","56.0248","28.61043","28.01988","0.06644986","1085.469","10.39879","121118.6","0","24611.41","24611.41","0","-3","0","0","0","0","24611.41","496.5343","97592.67","0","122204.1","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002183855","0","0","100","0","87631.85","868.375","121118.6","712716.2"
"7/7/2007 2:00:00 PM","0.01270874","50.46099","49.90517","38.42324","0.01063555","173.7333","9.042603","115544","0","23098.43","23098.43","0","-3","0","0","0","0","23098.43","500.9767","92619.34","0","115717.8","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002183855","0","0","100","0","83180.3","138.9867","115544","711804.5"
"7/7/2007 3:00:00 PM","0.1206948","42.99078","66.97501","50.89815","0.1019527","1665.414","9.207644","117283.3","0","38698.16","38698.16","0","-3","0","0","0","0","38698.16","307.3756","80250.56","0","118948.7","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002183855","0","0","100","0","101209.6","1332.331","117283.3","713296.2"
"7/7/2007 4:00:00 PM","0.06132248","34.57146","81.10522","64.21648","0.05155675","842.1876","10.93576","121500","0","50971.26","50971.26","0","-3","0","0","0","0","50971.26","240.0219","71370.93","0","122342.2","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002183855","0","0","100","0","116818.4","673.7501","121500","712472.9"
"7/7/2007 5:00:00 PM","0.02736452","25.82666","93.53613","77.90146","0.02292809","374.5339","10.30408","121018.8","0","44834.68","44834.68","0","-3","0","0","0","0","44834.68","270.7576","76558.65","0","121393.3","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002183855","0","0","100","0","109827.6","299.6271","121018.8","712005.3"
"7/7/2007 6:00:00 PM","0.0418354","17.18814","105.1668","91.72344","0.0348704","569.6134","7.214955","78251.01","0","33658.09","33658.09","0","-3","0","0","0","0","33658.09","234.1803","45162.53","0","78820.62","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002183855","0","0","100","0","76149.41","455.6907","78251.01","712200.4"
"7/7/2007 7:00:00 PM","0.0546036","9.007568","116.631","105.5275","0.04461129","728.7323","5.819415","41653.98","0","65094.41","65094.41","0","-3","0","0","0","0","65094.41","65.10961","0","0","42382.71","24674.13","23440.43","0","0","0","711630.8","0","23945.4","-23945.4","912415.2","97.30811","0.002183855","0","0","100","0","92430.84","582.9858","41653.98","712359.5"
"7/7/2007 8:00:00 PM","0.02186134","1.620702","128.3848","119.1496","0.0108416","177.0992","5.381742","32429.3","0","60712.64","60712.64","0","-3","0","0","0","0","60712.64","53.7061","0","0.000000000007275958","32606.4","29771.95","28283.35","0","0","26606","687685.4","0","29594.85","-29594.85","881219.5","93.98112","0.002183855","0","0","100","0","82998.56","141.6794","32429.3","687862.5"
"7/7/2007 9:00:00 PM","0","0","140.7384","90","0","0","5.367987","32204.53","0","52714.54","52714.54","0","-3","0","0","0","0","52714.54","61.09231","0","0.000000000007275958","32204.53","21589.48","20510.01","0","0","59489.16","658090.5","0","21589.48","-21589.48","858462.2","91.55408","0.002183855","0","0","100","0","74088.26","0","32204.53","658090.5"
"7/7/2007 10:00:00 PM","0","0","153.8357","90","0","0","2.535577","0","0","39375.75","39375.75","0","-3","0","0","0","0","39375.75","0","0","0.000000000007275958","0","41448.16","39375.75","0","0","83477.48","636501.1","0","41448.16","-41448.16","814772","86.89456","0.002183855","0","0","100","0","43313.33","0","0","636501.1"
"7/7/2007 11:00:00 PM","0","0","167.6087","90","0","0","4.330598","17287.33","0","19165.49","19165.49","0","-3","0","0","0","0","19165.49","90.20029","0","0","17287.33","1977.012","1878.161","0","0","129531","595052.9","0","1977.012","-1977.012","812688.1","86.67231","0.002183855","0","0","100","0","29725.7","0","17287.33","595052.9"
"7/8/2007 12:00:00 AM","0","0","-178.2766","90","0","0","2.546345","0","0","7357.379","7357.379","0","-3","0","0","0","0","7357.379","0","0","0.0000000000009094947","0","7744.609","7357.379","0","0","131727.7","593075.9","0","7744.609","-7744.609","804524.5","85.80168","0.002183855","0","0","100","0","8093.117","0","0","593075.9"
"7/8/2007 1:00:00 AM","0","0","-164.1618","90","0","0","4.96992","25912.08","0","9946.452","9946.452","0","-3","0","0","0","0","9946.452","260.5158","0","0","25912.08","0","0","15965.62","15167.34","140332.8","585331.2","15167.34","0","15167.34","818913.5","87.33625","0.002183087","0","0","100","0","23897.14","0","25912.08","585331.2"
"7/8/2007 2:00:00 AM","0","0","-150.521","90","0","0","4.953236","25648.34","0","10479.13","10479.13","0","-3","0","0","0","0","10479.13","244.7565","0","0","25648.34","0","0","15169.21","14410.75","125165.5","598981.9","14410.75","0","14410.75","832584.8","88.79427","0.002182358","0","0","100","0","24351.21","0","25648.34","598981.9"
"7/8/2007 3:00:00 AM","0","0","-137.5968","90","0","0","4.870218","24336.04","0","9544.641","9544.641","0","-3","0","0","0","0","9544.641","254.9707","0","0","24336.04","0","0","14791.4","14051.83","110754.7","611951.6","14051.83","0","14051.83","845915.5","90.21599","0.002181648","0","0","100","0","22667.12","0","24336.04","611951.6"
"7/8/2007 4:00:00 AM","0.04517527","3.250828","-125.4015","115.8577","0.01363028","222.6528","4.842566","23898.94","0","8850.222","8850.222","0","-3","0","0","0","0","8850.222","272.5535","0","0","24121.59","0","0","15048.72","14296.28","96702.87","624598.2","14518.93","0","14518.93","859689.4","91.68495","0.002180914","0","0","100","0","21684.71","178.1222","23898.94","624820.9"
"7/8/2007 5:00:00 AM","0.1378022","10.86836","-113.7453","102.1606","0.05371327","877.4146","4.612781","20266.59","0","14961.03","14961.03","0","-3","0","0","0","0","14961.03","141.3272","0","0","21144.01","0","0","5305.564","5040.286","82183.94","637665.2","5917.701","0","5917.701","865303.4","92.28368","0.002180615","0","0","100","0","26590.43","701.9316","20266.59","638542.6"
"7/8/2007 6:00:00 AM","0.2523568","19.19529","-102.2815","88.32787","0.09795041","1600.035","5.798122","41205.21","0","23568.63","23568.63","0","-3","0","0","0","0","23568.63","181.6196","0","0","42805.24","0","0","17636.58","16754.75","76266.23","642991.2","18354.78","0","18354.78","882716.2","94.14075","0.002179688","0","0","100","0","46528.09","1280.028","41205.21","644591.2"
"7/8/2007 7:00:00 AM","0.3062309","27.89535","-90.51517","74.51311","0.2336595","3816.864","10.45816","121181.2","0","37971.05","37971.05","0","-3","0","0","0","0","37971.05","329.193","26268.45","0","124998","0","0","56941.67","54094.59","57911.45","659510.5","57911.45","0","57911.45","937655.9","100","0.00217677","0","0","100","0","102358.7","3053.491","121181.2","663327.3"
"7/8/2007 8:00:00 AM","0.2874666","36.60414","-77.75751","60.87924","0.2476228","4044.957","10.97728","121500","0","44434.33","44434.33","0","-3","0","0","0","0","44434.33","282.5405","81110.63","0","125545","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.00217677","0","0","100","0","109627.8","3235.966","121500","715675.8"
"7/8/2007 9:00:00 AM","0.2902981","44.85472","-63.03083","47.6921","0.251218","4103.685","8.904672","114090.5","0","40397.08","40397.08","0","-3","0","0","0","0","40397.08","292.581","77797.09","0","118194.2","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.00217677","0","0","100","0","101482","3282.948","114090.5","715734.4"
"7/8/2007 10:00:00 AM","0.2889237","51.95381","-45.03264","35.54114","0.2487811","4063.877","9.63102","119168","0","35501.43","35501.43","0","-3","0","0","0","0","35501.43","347.1181","87730.45","0","123231.9","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.00217677","0","0","100","0","98635.56","3251.102","119168","715694.6"
"7/8/2007 11:00:00 AM","0.2009579","56.85489","-22.64917","25.9962","0.1707671","2789.508","12.53943","121500","0","32742.68","32742.68","0","-3","0","0","0","0","32742.68","379.5948","91546.84","0","124289.5","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.00217677","0","0","100","0","96766.95","2231.606","121500","714420.3"
"7/8/2007 12:00:00 PM","0.3708984","58.34707","3.198786","22.6778","0.3276772","5352.657","12.24254","121500","0","32562.63","32562.63","0","-3","0","0","0","0","32562.63","389.5651","94290.02","0","126852.7","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.00217677","0","0","100","0","96568.89","4282.126","121500","716983.4"
"7/8/2007 1:00:00 PM","0.3479342","55.93732","28.48417","27.91227","0.3050258","4982.644","7.779472","95115.48","0","33822.41","33822.41","0","-3","0","0","0","0","33822.41","295.952","66275.71","0","100098.1","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.00217677","0","0","100","0","84762.4","3986.115","95115.48","716613.4"
"7/8/2007 2:00:00 PM","0.5582218","50.38911","49.76947","38.33331","0.552006","9017.104","9.114929","116306.2","0","39183.72","39183.72","0","-3","0","0","0","0","39183.72","319.8353","86139.63","0","125323.4","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.00217677","0","0","100","0","101255.2","7213.683","116306.2","720647.9"
"7/8/2007 3:00:00 PM","0.2651942","42.92945","66.84624","50.82414","0.2279069","3722.895","4.777405","22868.9","0","30635.08","30635.08","0","-3","0","0","0","0","30635.08","86.80178","0.0000000000009094947","0","26591.8","8174.927","7766.181","0","0","0","711630.8","0","4452.032","-4452.032","932963","99.49951","0.00217677","0","0","100","0","45133.04","2978.316","22868.9","715353.7"
"7/8/2007 4:00:00 PM","0.4242539","34.51532","80.98696","64.15531","0.356864","5829.429","3.827401","12034.12","0","41545.03","41545.03","0","-3","0","0","0","0","41545.03","42.99805","0.000000000003637979","0","17863.55","31064.11","29510.91","0","0","4946.702","707178.8","0","25234.68","-25234.68","906363.3","96.66268","0.00217677","0","0","100","0","51716.6","4663.543","12034.12","713008.2"
"7/8/2007 5:00:00 PM","0.3101947","25.77134","93.42741","77.85136","0.2126772","3474.114","3.529583","9837.17","0","61340.11","61340.11","0","-3","0","0","0","0","61340.11","21.70078","0","0.000000000007275958","13311.28","54213.62","51502.94","0","0","32985.24","681944.1","0","50739.51","-50739.51","852879.2","90.95866","0.00217677","0","0","100","0","72392.7","2779.291","9837.17","685418.2"
